Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real
2019,1,201901,Brisbane,Mount Isa,Brisbane - Mount Isa,802.0,983.35
2019,1,201901,Brisbane,Perth,Brisbane - Perth,650.0,796.98
2019,1,201901,Brisbane,Proserpine,Brisbane - Proserpine,151.0,185.14
2019,1,201901,Brisbane,Rockhampton,Brisbane - Rockhampton,258.0,316.34
2019,1,201901,Brisbane,Sydney,Brisbane - Sydney,139.9,171.53
2019,1,201901,Brisbane,Townsville,Brisbane - Townsville,269.0,329.83
2019,1,201901,Brisbane,Newcastle,Brisbane - Newcastle,122.0,149.59
2019,1,201901,Broome,Perth,Broome - Perth,518.0,635.13
2019,1,201901,Bundaberg,Brisbane,Bundaberg - Brisbane,280.01,343.33
2019,1,201901,Cairns,Gold Coast,Cairns - Gold Coast,258.0,316.34
2019,1,201901,Cairns,Melbourne,Cairns - Melbourne,253.9,311.31
2019,1,201901,Cairns,Sydney,Cairns - Sydney,254.9,312.54
2019,1,201901,Cairns,Townsville,Cairns - Townsville,294.0,360.48
2019,1,201901,Canberra,Melbourne,Canberra - Melbourne,169.9,208.32
2019,1,201901,Canberra,Sydney,Canberra - Sydney,310.0,380.1
2019,1,201901,Coffs Harbour,Sydney,Coffs Harbour - Sydney,109.9,134.75
2019,1,201901,Darwin,Melbourne,Darwin - Melbourne,338.0,414.43
2019,1,201901,Darwin,Perth,Darwin - Perth,708.0,868.09
2019,1,201901,Darwin,Sydney,Darwin - Sydney,293.0,359.25
2019,1,201901,Devonport,Melbourne,Devonport - Melbourne,384.0,470.83
2019,1,201901,Dubbo,Sydney,Dubbo - Sydney,333.41,408.8
2019,1,201901,Gold Coast,Sydney,Gold Coast - Sydney,116.0,142.23
2019,1,201901,Hamilton Island,Sydney,Hamilton Island - Sydney,330.0,404.62
2019,1,201901,Hobart,Melbourne,Hobart - Melbourne,118.0,144.68
2019,1,201901,Hobart,Sydney,Hobart - Sydney,206.0,252.58
2019,1,201901,Kalgoorlie,Perth,Kalgoorlie - Perth,568.0,696.43
2019,1,201901,Karratha,Perth,Karratha - Perth,728.01,892.63
2019,1,201901,Launceston,Melbourne,Launceston - Melbourne,114.0,139.78
2019,1,201901,Launceston,Sydney,Launceston - Sydney,269.0,329.83
2019,1,201901,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,318.0,389.91
2019,1,201901,Sunshine Coast,Sydney,Sunshine Coast - Sydney,185.0,226.83
2019,1,201901,Melbourne,Gold Coast,Melbourne - Gold Coast,169.9,208.32
2019,1,201901,Melbourne,Mildura,Melbourne - Mildura,274.02,335.98
2019,1,201901,Melbourne,Perth,Melbourne - Perth,359.9,441.28
2019,1,201901,Melbourne,Sydney,Melbourne - Sydney,139.0,170.43
2019,1,201901,Melbourne,Townsville,Melbourne - Townsville,505.0,619.19
2019,1,201901,Melbourne,Newcastle,Melbourne - Newcastle,160.0,196.18
2019,1,201901,Paraburdoo,Perth,Paraburdoo - Perth,839.0,1028.71
2019,1,201901,Perth,Newman,Perth - Newman,638.0,782.26
2019,1,201901,Perth,Port Hedland,Perth - Port Hedland,658.0,806.79
2019,1,201901,Perth,Sydney,Perth - Sydney,369.9,453.54
2019,1,201901,Port Macquarie,Sydney,Port Macquarie - Sydney,278.0,340.86
2019,1,201901,Sydney,Tamworth,Sydney - Tamworth,280.0,343.31
2019,1,201901,Sydney,Townsville,Sydney - Townsville,275.0,337.18
2019,1,201901,Sydney,Wagga Wagga,Sydney - Wagga Wagga,332.99,408.28
2019,1,201901,Newcastle,Gold Coast,Newcastle - Gold Coast,164.0,201.08
2019,2,201902,Adelaide,Alice Springs,Adelaide - Alice Springs,518.0,635.13
2019,2,201902,Adelaide,Brisbane,Adelaide - Brisbane,197.9,242.65
2019,2,201902,Adelaide,Canberra,Adelaide - Canberra,404.02,495.38
2019,2,201902,Adelaide,Darwin,Adelaide - Darwin,328.0,402.17
2019,2,201902,Adelaide,Gold Coast,Adelaide - Gold Coast,287.0,351.9
2019,2,201902,Adelaide,Melbourne,Adelaide - Melbourne,127.9,156.82
2019,2,201902,Adelaide,Perth,Adelaide - Perth,324.0,397.26
2019,2,201902,Adelaide,Port Lincoln,Adelaide - Port Lincoln,282.0,345.77
2019,2,201902,Adelaide,Sydney,Adelaide - Sydney,183.9,225.48
2019,2,201902,Albury,Sydney,Albury - Sydney,244.01,299.18
2019,2,201902,Alice Springs,Darwin,Alice Springs - Darwin,514.0,630.22
2019,2,201902,Armidale,Sydney,Armidale - Sydney,304.0,372.74
2019,2,201902,Avalon,Sydney,Avalon - Sydney,159.0,194.95
2019,2,201902,Ayers Rock,Sydney,Ayers Rock - Sydney,487.0,597.12
2019,2,201902,Ballina,Sydney,Ballina - Sydney,155.0,190.05
2019,2,201902,Brisbane,Cairns,Brisbane - Cairns,235.0,288.14
2019,2,201902,Brisbane,Canberra,Brisbane - Canberra,374.0,458.57
2019,2,201902,Brisbane,Darwin,Brisbane - Darwin,222.0,272.2
2019,2,201902,Brisbane,Emerald,Brisbane - Emerald,297.0,364.16
2019,2,201902,Brisbane,Gladstone,Brisbane - Gladstone,255.0,312.66
2019,2,201902,Brisbane,Hamilton Island,Brisbane - Hamilton Island,300.0,367.84
2019,2,201902,Brisbane,Hobart,Brisbane - Hobart,297.0,364.16
2019,2,201902,Brisbane,Mackay,Brisbane - Mackay,181.0,221.93
2019,2,201902,Brisbane,Melbourne,Brisbane - Melbourne,187.9,230.39
2019,2,201902,Brisbane,Mount Isa,Brisbane - Mount Isa,852.0,1044.65
2019,2,201902,Brisbane,Perth,Brisbane - Perth,549.0,673.14
2019,2,201902,Brisbane,Proserpine,Brisbane - Proserpine,141.0,172.88
2019,2,201902,Brisbane,Rockhampton,Brisbane - Rockhampton,270.0,331.05
2019,2,201902,Brisbane,Sydney,Brisbane - Sydney,125.9,154.37
2019,2,201902,Brisbane,Townsville,Brisbane - Townsville,190.0,232.96
2019,2,201902,Brisbane,Newcastle,Brisbane - Newcastle,122.0,149.59
2019,2,201902,Broome,Perth,Broome - Perth,477.99,586.07
2019,2,201902,Bundaberg,Brisbane,Bundaberg - Brisbane,296.0,362.93
2019,2,201902,Cairns,Gold Coast,Cairns - Gold Coast,240.0,294.27
2019,2,201902,Cairns,Melbourne,Cairns - Melbourne,219.9,269.62
2019,2,201902,Cairns,Sydney,Cairns - Sydney,264.9,324.8
2019,2,201902,Cairns,Townsville,Cairns - Townsville,255.0,312.66
2019,2,201902,Canberra,Melbourne,Canberra - Melbourne,169.9,208.32
2019,2,201902,Canberra,Sydney,Canberra - Sydney,310.0,380.1
2019,2,201902,Coffs Harbour,Sydney,Coffs Harbour - Sydney,104.9,128.62
2019,2,201902,Darwin,Melbourne,Darwin - Melbourne,427.0,523.55
2019,2,201902,Darwin,Perth,Darwin - Perth,534.0,654.75
2019,2,201902,Darwin,Sydney,Darwin - Sydney,340.0,416.88
2019,2,201902,Devonport,Melbourne,Devonport - Melbourne,297.0,364.16
2019,2,201902,Dubbo,Sydney,Dubbo - Sydney,339.68,416.49
2019,2,201902,Gold Coast,Sydney,Gold Coast - Sydney,102.0,125.06
2019,2,201902,Hamilton Island,Sydney,Hamilton Island - Sydney,258.0,316.34
2019,2,201902,Hobart,Melbourne,Hobart - Melbourne,119.9,147.01
2019,2,201902,Hobart,Sydney,Hobart - Sydney,250.0,306.53
2019,2,201902,Kalgoorlie,Perth,Kalgoorlie - Perth,490.0,600.8
2019,2,201902,Karratha,Perth,Karratha - Perth,591.0,724.64
2019,2,201902,Launceston,Melbourne,Launceston - Melbourne,121.0,148.36
2019,2,201902,Launceston,Sydney,Launceston - Sydney,329.0,403.39
2019,2,201902,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,267.0,327.37
2019,2,201902,Sunshine Coast,Sydney,Sunshine Coast - Sydney,201.0,246.45
2019,2,201902,Melbourne,Gold Coast,Melbourne - Gold Coast,169.9,208.32
2019,2,201902,Melbourne,Mildura,Melbourne - Mildura,252.02,309.01
2019,2,201902,Melbourne,Perth,Melbourne - Perth,332.0,407.07
2019,2,201902,Melbourne,Sydney,Melbourne - Sydney,180.9,221.8
2019,2,201902,Melbourne,Townsville,Melbourne - Townsville,431.0,528.46
2019,2,201902,Melbourne,Newcastle,Melbourne - Newcastle,251.0,307.76
2019,2,201902,Paraburdoo,Perth,Paraburdoo - Perth,727.0,891.39
2019,2,201902,Perth,Newman,Perth - Newman,538.0,659.65
2019,2,201902,Perth,Port Hedland,Perth - Port Hedland,548.0,671.91
2019,2,201902,Perth,Sydney,Perth - Sydney,394.9,484.19
2019,2,201902,Port Macquarie,Sydney,Port Macquarie - Sydney,264.0,323.7
2019,2,201902,Sydney,Tamworth,Sydney - Tamworth,262.0,321.24
2019,2,201902,Sydney,Townsville,Sydney - Townsville,308.0,377.64
2019,2,201902,Sydney,Wagga Wagga,Sydney - Wagga Wagga,339.26,415.97
2019,2,201902,Newcastle,Gold Coast,Newcastle - Gold Coast,110.0,134.87
2019,3,201903,Adelaide,Alice Springs,Adelaide - Alice Springs,510.0,625.32
2019,3,201903,Adelaide,Brisbane,Adelaide - Brisbane,211.9,259.81
2019,3,201903,Adelaide,Canberra,Adelaide - Canberra,504.02,617.99
2019,3,201903,Adelaide,Darwin,Adelaide - Darwin,318.0,389.91
2019,3,201903,Adelaide,Gold Coast,Adelaide - Gold Coast,284.0,348.22
2019,3,201903,Adelaide,Melbourne,Adelaide - Melbourne,132.0,161.85
2019,3,201903,Adelaide,Perth,Adelaide - Perth,566.0,693.98
2019,3,201903,Adelaide,Port Lincoln,Adelaide - Port Lincoln,297.55,364.83
2019,3,201903,Adelaide,Sydney,Adelaide - Sydney,203.9,250.01
2019,3,201903,Albury,Sydney,Albury - Sydney,278.0,340.86
2019,3,201903,Alice Springs,Darwin,Alice Springs - Darwin,650.0,796.98
2019,3,201903,Armidale,Sydney,Armidale - Sydney,309.21,379.13
2019,3,201903,Avalon,Sydney,Avalon - Sydney,122.0,149.59
2019,3,201903,Ayers Rock,Sydney,Ayers Rock - Sydney,468.0,573.82
2019,3,201903,Ballina,Sydney,Ballina - Sydney,134.0,164.3
2019,3,201903,Brisbane,Cairns,Brisbane - Cairns,144.0,176.56
2019,3,201903,Brisbane,Canberra,Brisbane - Canberra,418.0,512.52
2019,3,201903,Brisbane,Darwin,Brisbane - Darwin,244.9,300.28
2019,3,201903,Brisbane,Emerald,Brisbane - Emerald,350.0,429.14
2019,3,201903,Brisbane,Gladstone,Brisbane - Gladstone,310.0,380.1
2019,3,201903,Brisbane,Hamilton Island,Brisbane - Hamilton Island,395.0,484.32
2019,3,201903,Brisbane,Hobart,Brisbane - Hobart,321.0,393.58
2019,3,201903,Brisbane,Mackay,Brisbane - Mackay,144.0,176.56
2019,3,201903,Brisbane,Melbourne,Brisbane - Melbourne,173.9,213.22
2019,3,201903,Brisbane,Mount Isa,Brisbane - Mount Isa,852.0,1044.65
2019,3,201903,Brisbane,Perth,Brisbane - Perth,599.01,734.46
2019,3,201903,Brisbane,Proserpine,Brisbane - Proserpine,120.0,147.13
2019,3,201903,Brisbane,Rockhampton,Brisbane - Rockhampton,288.01,353.13
2019,3,201903,Brisbane,Sydney,Brisbane - Sydney,145.9,178.89
2019,3,201903,Brisbane,Townsville,Brisbane - Townsville,239.0,293.04
2019,3,201903,Brisbane,Newcastle,Brisbane - Newcastle,146.0,179.01
2019,3,201903,Broome,Perth,Broome - Perth,518.0,635.13
2019,3,201903,Bundaberg,Brisbane,Bundaberg - Brisbane,312.0,382.55
2019,3,201903,Cairns,Gold Coast,Cairns - Gold Coast,210.0,257.48
2019,3,201903,Cairns,Melbourne,Cairns - Melbourne,218.0,267.29
2019,3,201903,Cairns,Sydney,Cairns - Sydney,269.9,330.93
2019,3,201903,Cairns,Townsville,Cairns - Townsville,292.0,358.03
2019,3,201903,Canberra,Melbourne,Canberra - Melbourne,194.9,238.97
2019,3,201903,Canberra,Sydney,Canberra - Sydney,310.0,380.1
2019,3,201903,Coffs Harbour,Sydney,Coffs Harbour - Sydney,109.9,134.75
2019,3,201903,Darwin,Melbourne,Darwin - Melbourne,448.0,549.3
2019,3,201903,Darwin,Perth,Darwin - Perth,719.0,881.58
2019,3,201903,Darwin,Sydney,Darwin - Sydney,318.0,389.91
2019,3,201903,Devonport,Melbourne,Devonport - Melbourne,334.0,409.52
2019,3,201903,Dubbo,Sydney,Dubbo - Sydney,337.81,414.19
2019,3,201903,Gold Coast,Sydney,Gold Coast - Sydney,117.9,144.56
2019,3,201903,Hamilton Island,Sydney,Hamilton Island - Sydney,279.0,342.09
2019,3,201903,Hobart,Melbourne,Hobart - Melbourne,106.0,129.97
2019,3,201903,Hobart,Sydney,Hobart - Sydney,184.0,225.61
2019,3,201903,Kalgoorlie,Perth,Kalgoorlie - Perth,458.0,561.56
2019,3,201903,Karratha,Perth,Karratha - Perth,728.01,892.63
2019,3,201903,Launceston,Melbourne,Launceston - Melbourne,114.0,139.78
2019,3,201903,Launceston,Sydney,Launceston - Sydney,166.0,203.54
2019,3,201903,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,338.0,414.43
2019,3,201903,Sunshine Coast,Sydney,Sunshine Coast - Sydney,174.0,213.34
2019,3,201903,Melbourne,Gold Coast,Melbourne - Gold Coast,199.9,245.1
2019,3,201903,Melbourne,Mildura,Melbourne - Mildura,274.02,335.98
2019,3,201903,Melbourne,Perth,Melbourne - Perth,339.9,416.76
2019,3,201903,Melbourne,Sydney,Melbourne - Sydney,141.0,172.88
2019,3,201903,Melbourne,Townsville,Melbourne - Townsville,350.0,429.14
2019,3,201903,Melbourne,Newcastle,Melbourne - Newcastle,208.0,255.03
2019,3,201903,Paraburdoo,Perth,Paraburdoo - Perth,844.0,1034.84
2019,3,201903,Perth,Newman,Perth - Newman,638.0,782.26
2019,3,201903,Perth,Port Hedland,Perth - Port Hedland,658.0,806.79
2019,3,201903,Perth,Sydney,Perth - Sydney,379.9,465.8
2019,3,201903,Port Macquarie,Sydney,Port Macquarie - Sydney,312.0,382.55
2019,3,201903,Sydney,Tamworth,Sydney - Tamworth,286.0,350.67
2019,3,201903,Sydney,Townsville,Sydney - Townsville,360.0,441.4
2019,3,201903,Sydney,Wagga Wagga,Sydney - Wagga Wagga,337.39,413.68
2019,3,201903,Newcastle,Gold Coast,Newcastle - Gold Coast,178.0,218.25
2019,4,201904,Adelaide,Alice Springs,Adelaide - Alice Springs,510.0,621.51
2019,4,201904,Adelaide,Brisbane,Adelaide - Brisbane,234.9,286.26
2019,4,201904,Adelaide,Canberra,Adelaide - Canberra,520.31,634.07
2019,4,201904,Adelaide,Darwin,Adelaide - Darwin,348.0,424.09
2019,4,201904,Adelaide,Gold Coast,Adelaide - Gold Coast,275.0,335.13
2019,4,201904,Adelaide,Melbourne,Adelaide - Melbourne,158.9,193.64
2019,4,201904,Adelaide,Perth,Adelaide - Perth,389.0,474.05
2019,4,201904,Adelaide,Port Lincoln,Adelaide - Port Lincoln,297.55,362.61
2019,4,201904,Adelaide,Sydney,Adelaide - Sydney,229.9,280.17
2019,4,201904,Albury,Sydney,Albury - Sydney,298.0,363.16
2019,4,201904,Armidale,Sydney,Armidale - Sydney,309.21,376.82
2019,4,201904,Avalon,Sydney,Avalon - Sydney,133.0,162.08
2019,4,201904,Ayers Rock,Sydney,Ayers Rock - Sydney,398.0,485.02
2019,4,201904,Ballina,Sydney,Ballina - Sydney,230.0,280.29
2019,4,201904,Brisbane,Cairns,Brisbane - Cairns,263.0,320.5
2019,4,201904,Brisbane,Canberra,Brisbane - Canberra,454.0,553.26
2019,4,201904,Brisbane,Darwin,Brisbane - Darwin,319.9,389.84
2019,4,201904,Brisbane,Emerald,Brisbane - Emerald,494.0,602.01
2019,4,201904,Brisbane,Gladstone,Brisbane - Gladstone,325.0,396.06
2019,4,201904,Brisbane,Hamilton Island,Brisbane - Hamilton Island,334.0,407.03
2019,4,201904,Brisbane,Hobart,Brisbane - Hobart,388.0,472.83
2019,4,201904,Brisbane,Mackay,Brisbane - Mackay,165.0,201.08
2019,4,201904,Brisbane,Melbourne,Brisbane - Melbourne,248.9,303.32
2019,4,201904,Brisbane,Mount Isa,Brisbane - Mount Isa,852.0,1038.28
2019,4,201904,Brisbane,Perth,Brisbane - Perth,715.0,871.33
2019,4,201904,Brisbane,Proserpine,Brisbane - Proserpine,148.0,180.36
2019,4,201904,Brisbane,Rockhampton,Brisbane - Rockhampton,354.0,431.4
2019,4,201904,Brisbane,Sydney,Brisbane - Sydney,166.9,203.39
2019,4,201904,Brisbane,Townsville,Brisbane - Townsville,325.0,396.06
2019,4,201904,Brisbane,Newcastle,Brisbane - Newcastle,186.0,226.67
2019,4,201904,Broome,Perth,Broome - Perth,679.0,827.46
2019,4,201904,Bundaberg,Brisbane,Bundaberg - Brisbane,318.0,387.53
2019,4,201904,Cairns,Gold Coast,Cairns - Gold Coast,306.0,372.9
2019,4,201904,Cairns,Melbourne,Cairns - Melbourne,453.9,553.14
2019,4,201904,Cairns,Sydney,Cairns - Sydney,459.9,560.45
2019,4,201904,Cairns,Townsville,Cairns - Townsville,292.0,355.84
2019,4,201904,Canberra,Melbourne,Canberra - Melbourne,220.9,269.2
2019,4,201904,Canberra,Sydney,Canberra - Sydney,310.0,377.78
2019,4,201904,Coffs Harbour,Sydney,Coffs Harbour - Sydney,119.9,146.12
2019,4,201904,Darwin,Melbourne,Darwin - Melbourne,447.0,544.73
2019,4,201904,Darwin,Perth,Darwin - Perth,762.0,928.6
2019,4,201904,Darwin,Sydney,Darwin - Sydney,435.0,530.11
2019,4,201904,Devonport,Melbourne,Devonport - Melbourne,360.0,438.71
2019,4,201904,Dubbo,Sydney,Dubbo - Sydney,337.81,411.67
2019,4,201904,Gold Coast,Sydney,Gold Coast - Sydney,203.0,247.38
2019,4,201904,Hamilton Island,Sydney,Hamilton Island - Sydney,593.0,722.65
2019,4,201904,Hobart,Melbourne,Hobart - Melbourne,225.9,275.29
2019,4,201904,Hobart,Sydney,Hobart - Sydney,455.0,554.48
2019,4,201904,Kalgoorlie,Perth,Kalgoorlie - Perth,458.0,558.14
2019,4,201904,Karratha,Perth,Karratha - Perth,722.0,879.86
2019,4,201904,Launceston,Melbourne,Launceston - Melbourne,176.0,214.48
2019,4,201904,Launceston,Sydney,Launceston - Sydney,305.0,371.69
2019,4,201904,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,384.0,467.96
2019,4,201904,Sunshine Coast,Sydney,Sunshine Coast - Sydney,250.0,304.66
2019,4,201904,Melbourne,Gold Coast,Melbourne - Gold Coast,159.9,194.86
2019,4,201904,Melbourne,Mildura,Melbourne - Mildura,289.0,352.19
2019,4,201904,Melbourne,Perth,Melbourne - Perth,499.9,609.2
2019,4,201904,Melbourne,Sydney,Melbourne - Sydney,183.9,224.11
2019,4,201904,Melbourne,Townsville,Melbourne - Townsville,322.0,392.4
2019,4,201904,Melbourne,Newcastle,Melbourne - Newcastle,154.0,187.67
2019,4,201904,Paraburdoo,Perth,Paraburdoo - Perth,844.0,1028.53
2019,4,201904,Perth,Newman,Perth - Newman,638.0,777.49
2019,4,201904,Perth,Port Hedland,Perth - Port Hedland,658.0,801.87
2019,4,201904,Perth,Sydney,Perth - Sydney,503.9,614.07
2019,4,201904,Port Macquarie,Sydney,Port Macquarie - Sydney,309.0,376.56
2019,4,201904,Proserpine,Sydney,Proserpine - Sydney,283.9,345.97
2019,4,201904,Sydney,Tamworth,Sydney - Tamworth,286.0,348.53
2019,4,201904,Sydney,Townsville,Sydney - Townsville,386.0,470.4
2019,4,201904,Sydney,Wagga Wagga,Sydney - Wagga Wagga,337.39,411.16
2019,4,201904,Newcastle,Gold Coast,Newcastle - Gold Coast,168.0,204.73
2019,5,201905,Adelaide,Alice Springs,Adelaide - Alice Springs,709.0,864.02
2019,5,201905,Adelaide,Brisbane,Adelaide - Brisbane,179.9,219.23
2019,5,201905,Adelaide,Canberra,Adelaide - Canberra,470.02,572.79
2019,5,201905,Adelaide,Darwin,Adelaide - Darwin,478.0,582.51
2019,5,201905,Adelaide,Gold Coast,Adelaide - Gold Coast,288.0,350.97
2019,5,201905,Adelaide,Melbourne,Adelaide - Melbourne,105.9,129.05
2019,5,201905,Adelaide,Perth,Adelaide - Perth,317.0,386.31
2019,5,201905,Adelaide,Port Lincoln,Adelaide - Port Lincoln,297.55,362.61
2019,5,201905,Adelaide,Sydney,Adelaide - Sydney,129.9,158.3
2019,5,201905,Albury,Sydney,Albury - Sydney,267.99,326.58
2019,5,201905,Armidale,Sydney,Armidale - Sydney,309.21,376.82
2019,5,201905,Avalon,Sydney,Avalon - Sydney,140.0,170.61
2019,5,201905,Ayers Rock,Sydney,Ayers Rock - Sydney,474.0,577.64
2019,5,201905,Ballina,Sydney,Ballina - Sydney,102.0,124.3
2019,5,201905,Brisbane,Cairns,Brisbane - Cairns,227.0,276.63
2019,5,201905,Brisbane,Canberra,Brisbane - Canberra,418.0,509.39
2019,5,201905,Brisbane,Darwin,Brisbane - Darwin,228.9,278.95
2019,5,201905,Brisbane,Emerald,Brisbane - Emerald,358.0,436.27
2019,5,201905,Brisbane,Gladstone,Brisbane - Gladstone,310.0,377.78
2019,5,201905,Brisbane,Hamilton Island,Brisbane - Hamilton Island,434.0,528.89
2019,5,201905,Brisbane,Hobart,Brisbane - Hobart,190.0,231.54
2019,5,201905,Brisbane,Mackay,Brisbane - Mackay,129.0,157.2
2019,5,201905,Brisbane,Melbourne,Brisbane - Melbourne,169.9,207.05
2019,5,201905,Brisbane,Mount Isa,Brisbane - Mount Isa,840.0,1023.66
2019,5,201905,Brisbane,Perth,Brisbane - Perth,660.0,804.3
2019,5,201905,Brisbane,Proserpine,Brisbane - Proserpine,169.0,205.95
2019,5,201905,Brisbane,Rockhampton,Brisbane - Rockhampton,258.0,314.41
2019,5,201905,Brisbane,Sydney,Brisbane - Sydney,114.9,140.02
2019,5,201905,Brisbane,Townsville,Brisbane - Townsville,172.0,209.61
2019,5,201905,Brisbane,Newcastle,Brisbane - Newcastle,98.0,119.43
2019,5,201905,Broome,Perth,Broome - Perth,518.0,631.26
2019,5,201905,Bundaberg,Brisbane,Bundaberg - Brisbane,287.0,349.75
2019,5,201905,Cairns,Gold Coast,Cairns - Gold Coast,158.0,192.55
2019,5,201905,Cairns,Melbourne,Cairns - Melbourne,270.0,329.03
2019,5,201905,Cairns,Sydney,Cairns - Sydney,243.9,297.23
2019,5,201905,Cairns,Townsville,Cairns - Townsville,300.0,365.59
2019,5,201905,Canberra,Melbourne,Canberra - Melbourne,174.9,213.14
2019,5,201905,Canberra,Sydney,Canberra - Sydney,310.0,377.78
2019,5,201905,Coffs Harbour,Sydney,Coffs Harbour - Sydney,117.9,143.68
2019,5,201905,Darwin,Melbourne,Darwin - Melbourne,366.0,446.02
2019,5,201905,Darwin,Perth,Darwin - Perth,776.0,945.67
2019,5,201905,Darwin,Sydney,Darwin - Sydney,483.0,588.6
2019,5,201905,Devonport,Melbourne,Devonport - Melbourne,342.0,416.78
2019,5,201905,Dubbo,Sydney,Dubbo - Sydney,369.71,450.54
2019,5,201905,Gold Coast,Sydney,Gold Coast - Sydney,93.9,114.43
2019,5,201905,Hamilton Island,Sydney,Hamilton Island - Sydney,188.0,229.1
2019,5,201905,Hobart,Melbourne,Hobart - Melbourne,168.9,205.83
2019,5,201905,Hobart,Sydney,Hobart - Sydney,324.0,394.84
2019,5,201905,Kalgoorlie,Perth,Kalgoorlie - Perth,458.0,558.14
2019,5,201905,Karratha,Perth,Karratha - Perth,668.01,814.06
2019,5,201905,Launceston,Melbourne,Launceston - Melbourne,110.0,134.05
2019,5,201905,Launceston,Sydney,Launceston - Sydney,96.0,116.99
2019,5,201905,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,278.0,338.78
2019,5,201905,Sunshine Coast,Sydney,Sunshine Coast - Sydney,130.0,158.42
2019,5,201905,Melbourne,Gold Coast,Melbourne - Gold Coast,175.0,213.26
2019,5,201905,Melbourne,Mildura,Melbourne - Mildura,256.0,311.97
2019,5,201905,Melbourne,Perth,Melbourne - Perth,273.9,333.79
2019,5,201905,Melbourne,Sydney,Melbourne - Sydney,124.9,152.21
2019,5,201905,Melbourne,Townsville,Melbourne - Townsville,228.0,277.85
2019,5,201905,Melbourne,Newcastle,Melbourne - Newcastle,104.0,126.74
2019,5,201905,Paraburdoo,Perth,Paraburdoo - Perth,861.0,1049.25
2019,5,201905,Perth,Newman,Perth - Newman,638.0,777.49
2019,5,201905,Perth,Port Hedland,Perth - Port Hedland,658.0,801.87
2019,5,201905,Perth,Sydney,Perth - Sydney,374.9,456.87
2019,5,201905,Port Macquarie,Sydney,Port Macquarie - Sydney,248.0,302.22
2019,5,201905,Proserpine,Sydney,Proserpine - Sydney,142.0,173.05
